Cust Key,Cust Name,Cust Address,Cust County,Cust City,Cust State,Cust Zip Code,Cust Region,Cust Since,Cust Type,Cust Gender,Cust Age,Age Group,Civil Status,Loyalty Program
221,Maxwell Gonzales,75 Spruce Tunnel,Arapahoe,Centennial,Colorado,80122,Southwest,2006-09-04,Individual,Male,35,18-35,Divorced,1
222,Denis Kelly,709 Clyde Tunnel,Essex,East Orange,New Jersey,7017,East,2022-10-09,Individual,Male,54,36-55,Married,1
223,Kurt Simpson,793 Chantry Avenue,Dallas,Dallas,Texas,75260,Southwest,2016-11-05,Individual,Male,70,56+,Widowed,1
224,Marvin Woods,574 Commercial Rue,Cameron,Harlingen,Texas,78550,Southwest,2021-08-09,Individual,Male,29,18-35,Single,0
225,Hayden Fisher,485 Virginia Rue,Lehigh,Bethlehem,Pennsylvania,18015,East,2010-11-11,Individual,Male,42,36-55,Widowed,0
226,Benny Buckley,431 Lake Street,Fulton,Roswell,Georgia,30075,South,2022-06-03,Individual,Male,50,36-55,Married,1
227,John Richards,953 Lexington Road,Norfolk,Quincy,Massachusetts,2169,East,2022-02-02,Individual,Male,79,56+,Married,1
228,John Thornton,425 Kinglake Lane,Kalamazoo,Kalamazoo,Michigan,49001,Midwest,2005-08-11,Individual,Male,37,36-55,Divorced,0
230,Miriam Jobson,158 Walnut Street,Buncombe,Asheville,North Carolina,28801,South,2003-08-20,Individual,Female,51,36-55,Married,0
231,Matt Dyson,858 Cleaver Route,Washington,Hillsboro,Oregon,97123,West,2013-07-10,Individual,Male,44,36-55,Widowed,0
233,Sebastian Cassidy,54 Commercial Alley,Los Angeles,Bellflower,California,90706,West,2004-06-06,Individual,Male,39,36-55,Married,0
235,Lorraine Clark,658 Caslon Walk,Hennepin,Plymouth,Minnesota,55447,Midwest,2012-03-30,Individual,Female,40,36-55,Single,0
236,Tyler Randall,185 Queen Hill,Union,Elizabeth,New Jersey,7208,East,2013-08-11,Individual,Male,61,56+,Widowed,0
238,Liv Shelton,14 Yorkshire Alley,Broward,Hollywood,Florida,33022,South,2008-03-01,Individual,Female,30,18-35,Widowed,1
239,Teagan Walsh,214 Lake Lane,Los Angeles,South Gate,California,90280,West,2004-08-08,Individual,Female,26,18-35,Divorced,1
240,Anne Redwood,325 Bacton Crossroad,Weld,Greeley,Colorado,80631,Southwest,2008-04-16,Individual,Female,58,56+,Divorced,1
241,Lana Buckley,897 Victoria Rise Crossroad,Douglas,Omaha,Nebraska,68108,Midwest,2006-08-23,Individual,Female,48,36-55,Single,0
242,Lucas Robinson,272 Mariner Hill,Plymouth,Brockton,Massachusetts,2301,East,2004-05-24,Individual,Male,65,56+,Divorced,1
243,Louise Rose,110 Sundown Way,Harris,Pasadena,Texas,77501,Southwest,2017-11-21,Individual,Female,79,56+,Divorced,0
244,Matt Robertson,673 Durham Drive,Los Angeles,Downey,California,90241,West,2012-08-01,Individual,Male,33,18-35,Married,1
119,Harmony Gavin,766 Parkfield Vale,Washtenaw,Ann Arbor,Michigan,48104,Midwest,2022-05-08,Individual,Female,56,56+,Divorced,1
10,Benjamin Mcgee,76 Virginia Walk,Delaware,Columbus,Ohio,43216,Midwest,2011-02-13,Individual,Male,67,56+,Divorced,0
153,Evelynn Atkinson,172 Virgil Crossroad,Delaware,Columbus,Ohio,43216,Midwest,2005-09-23,Individual,Female,68,56+,Married,0
165,Leslie Jarrett,337 Vincent Pass,Douglas,Omaha,Nebraska,68108,Midwest,2017-10-02,Individual,Female,65,56+,Widowed,0
229,Karla Trent,42 Bekesbourne Avenue,Hennepin,Bloomington,Minnesota,55437,Midwest,2013-08-16,Individual,Female,59,56+,Widowed,1
37,Nathan Poole,607 Lonsdale Road,Milwaukee,Milwaukee,Wisconsin,53203,Midwest,2008-01-21,Individual,Male,56,56+,Divorced,1
128,Dakota Crawley,487 Blackwall Avenue,Milwaukee,Milwaukee,Wisconsin,53203,Midwest,2014-02-05,Individual,Female,58,56+,Married,1
195,Alex Bloom,240 Becklow Drive,Buchanan,St. Joseph,Missouri,64501,Midwest,2010-10-01,Individual,Female,57,56+,Divorced,1
210,Chadwick Vass,890 Cleveland Street,Waukesha,Waukesha,Wisconsin,53186,Midwest,2023-03-02,Individual,Male,58,56+,Single,1
237,Ellen Squire,385 Wadham Avenue,Wayne,Dearborn,Michigan,48120,Midwest,2007-02-06,Individual,Female,58,56+,Single,1
76,Helen Calderwood,165 Fieldstone Boulevard,Washtenaw,Ann Arbor,Michigan,48104,Midwest,2011-04-03,Individual,Female,62,56+,Divorced,0
100,Ilona Graham,165 Fairbairn Route,Lucas,Toledo,Ohio,43601,Midwest,2016-09-13,Individual,Female,63,56+,Widowed,0
188,Nick Griffiths,251 Norfolk Vale,Oakland,Southfield,Michigan,48034,Midwest,2014-06-19,Individual,Male,62,56+,Divorced,0
192,Adalie Fox,674 Hammersmith Pass,Hamilton,Cincinnati,Ohio,45225,Midwest,2004-02-28,Individual,Female,64,56+,Single,0
193,Lily Sawyer,650 Cato Hill,Milwaukee,Milwaukee,Wisconsin,53203,Midwest,2013-09-18,Individual,Female,60,56+,Married,0
232,Bart Harrison,515 Canning Way,DuPage,Naperville,Illinois,60540,Midwest,2006-06-09,Individual,Male,64,56+,Single,0
234,Kimberly Bayliss,925 Longman Route,Cuyahoga,Parma,Ohio,44129,Midwest,2018-06-08,Individual,Female,61,56+,Widowed,0
245,Lucy Norman,182 Beatty Alley,DuPage,Naperville,Illinois,60540,Midwest,2018-09-26,Individual,Female,63,56+,Divorced,0
246,Aiden Scott,268 Canon Alley,Alameda,Oakland,California,94612,West,2009-04-16,Individual,Male,24,18-35,Widowed,1
247,Carl Larkin,238 East Drive,Los Angeles,West Covina,California,91793,West,2006-04-11,Individual,Male,31,18-35,Divorced,1
248,Russel Carter,749 Clavell Street,Orange,Orlando,Florida,32802,South,2013-01-31,Individual,Male,56,56+,Married,1
249,Lucas Bradley,624 Kimberley Street,San Joaquin,Stockton,California,95208,West,2009-12-27,Individual,Male,40,36-55,Divorced,1
250,Dorothy Riley,834 South Alley,Douglas,Lawrence,Kansas,66044,Midwest,2003-12-11,Individual,Female,45,36-55,Single,0
251,Roger Nielson,242 Bellenden Crossroad,Contra Costa,Antioch,California,94509,West,2013-11-16,Individual,Male,51,36-55,Divorced,1
60,Jacob Kennedy,857 Hamilton Vale,Sacramento,Sacramento,California,95813,West,2006-01-16,Company,Male,45,36-55,Single,0
61,Rufus Olivier,77 Virginia Road,Lucas,Toledo,Ohio,43601,Midwest,2010-10-15,Company,Male,45,36-55,Married,1
81,Beatrice Murphy,145 Blackheath Walk,Los Angeles,Palmdale,California,93550,West,2008-08-06,Company,Female,45,36-55,Single,1
115,Domenic Armstrong,854 Collent Hill,Norfolk (city),Norfolk,Virginia,23501,East,2009-01-14,Company,Male,45,36-55,Married,1
146,Marvin Collins,792 Cloth Drive,Clark,Las Vegas,Nevada,89199,West,2009-04-08,Company,Male,45,36-55,Single,1
151,Doug Wilton,129 Collent Way,Washington,Hillsboro,Oregon,97123,West,2017-06-19,Company,Male,45,36-55,Married,1
178,Sienna Robinson,261 Cable Hill,Yakima,Yakima,Washington,98901,West,2018-04-15,Company,Female,45,36-55,Single,1
252,Florence Patel,491 Dutton Grove,Hampden,Springfield,Massachusetts,1101,East,2006-04-11,Company,Female,45,36-55,Divorced,0
253,Rhea Santos,136 Amwell Grove,Alameda,Berkeley,California,94704,West,2020-04-17,Individual,Female,55,36-55,Widowed,1
254,Gabriel Moore,924 Queen Way,San Francisco,San Francisco,California,94188,West,2004-10-05,Individual,Male,51,36-55,Widowed,1
255,Colleen Camden,304 College Route,Bossier Parish,Shreveport,Louisiana,71102,South,2008-10-25,Individual,Female,24,18-35,Widowed,0
256,Sage Burnley,535 Meadow Avenue,Pueblo,Pueblo,Colorado,81003,Southwest,2009-02-23,Individual,Female,61,56+,Widowed,0
257,David Gosling,602 Carol Vale,Los Angeles,Bellflower,California,90706,West,2019-03-27,Individual,Male,25,18-35,Married,0
258,Judith Collingwood,374 Virginia Rue,Washington,Hillsboro,Oregon,97123,West,2015-07-08,Individual,Female,50,36-55,Divorced,0
259,Macy Rodwell,979 Camberwell Boulevard,Lancaster,Lincoln,Nebraska,68501,Midwest,2012-08-08,Individual,Female,34,18-35,Divorced,1
260,Benny Hill,295 Adams Street,Weld,Greeley,Colorado,80631,Southwest,2004-10-05,Individual,Male,33,18-35,Divorced,0
261,Elisabeth Stone,36 Beaconsfield Way,Washington,Hillsboro,Oregon,97123,West,2022-10-20,Individual,Female,42,36-55,Divorced,1
262,Maxwell Edmonds,777 Cavendish Boulevard,Los Angeles,Compton,California,90220,West,2008-01-18,Individual,Male,37,36-55,Single,0
263,Natalie Attwood,324 Calderwood Lane,Dakota,Eagan,Minnesota,55122,Midwest,2021-02-28,Individual,Female,54,36-55,Single,0
264,George Watson,704 Dunstable Hill,Gregg,Longview,Texas,75601,Southwest,2016-11-05,Individual,Male,57,56+,Divorced,0
265,Adela Rixon,181 Sherwood Boulevard,Dallas,Mesquite,Texas,75149,Southwest,2011-08-04,Individual,Female,29,18-35,Divorced,1
266,Cassandra Ralph,132 Egerton Boulevard,Orange,Orlando,Florida,32802,South,2006-08-15,Individual,Female,54,36-55,Married,1
267,Phillip Butler,171 Calvin Street,Benton,Kennewick,Washington,99336,West,2010-02-18,Individual,Male,46,36-55,Widowed,0
268,Tyler Willis,4 Balfe Drive,East Baton Rouge Parish,Baton Rouge,Louisiana,70826,South,2017-06-11,Individual,Male,50,36-55,Married,0
269,Sofia Wigley,381 Heritage Boulevard,Hidalgo,Edinburg,Texas,78539,Southwest,2004-04-28,Individual,Female,68,56+,Divorced,0
270,Enoch Isaac,579 Cloth Way,Lehigh,Allentown,Pennsylvania,18101,East,2017-06-11,Individual,Male,61,56+,Single,0
272,Vera Woodcock,148 Glenwood Hill,Newaygo,Troy,Michigan,48007,Midwest,2017-03-03,Individual,Female,35,18-35,Married,1
273,Hanna Kaur,898 Camdale Street,Clark,Las Vegas,Nevada,89199,West,2006-12-11,Individual,Female,54,36-55,Single,0
274,Violet Mitchell,86 Linda Lane Pass,Los Angeles,Palmdale,California,93550,West,2006-07-19,Individual,Female,68,56+,Divorced,0
275,Maxwell Ellery,170 Bacon Way,Providence,Cranston,Rhode Island,2910,East,2004-03-19,Individual,Male,43,36-55,Divorced,0
276,Caleb Clifton,796 Cheney Road,Osage,Tulsa,Oklahoma,74107,Southwest,2011-03-08,Individual,Male,47,36-55,Single,1
277,Harvey Ryan,666 Black Swan Street,Jefferson,Louisville,Kentucky,40231,South,2014-02-05,Individual,Male,82,56+,Single,1
278,Daniel Boyle,987 Ayres Rue,Peoria,Peoria,Illinois,61601,Midwest,2017-04-16,Individual,Male,43,36-55,Divorced,0
279,Nick Nash,12 Thorndike Crossroad,Orange,Costa Mesa,California,92628,West,2015-07-08,Individual,Male,46,36-55,Married,0
280,Summer Jenkins,292 Lincoln Drive,Cook,Arlington Heights,Illinois,60004,Midwest,2012-03-30,Individual,Female,21,18-35,Divorced,0
281,Fred Wade,10 Bell Alley,Sacramento,Sacramento,California,95813,West,2022-02-17,Individual,Male,38,36-55,Single,1
282,Alessia Jarvis,817 Lexington Grove,Jefferson,Birmingham,Alabama,35203,South,2009-08-21,Individual,Female,70,56+,Widowed,1
283,Mackenzie Bolton,694 Ensign Street,Los Angeles,Glendale,California,91205,West,2019-03-23,Individual,Female,52,36-55,Widowed,1
284,Gwenyth Gregory,900 Elizabeth Walk,King,Kirkland,Washington,98033,West,2017-07-27,Individual,Female,47,36-55,Widowed,1
285,Dalia Emmett,879 Baltic Route,Riverside,Riverside,California,92507,West,2007-11-08,Individual,Female,70,56+,Divorced,0
286,Manuel Rodwell,195 Dyott Drive,Union,Elizabeth,New Jersey,7208,East,2010-04-18,Individual,Male,63,56+,Divorced,1
287,Hadley Judd,43 Dunstans Street,Kalamazoo,Kalamazoo,Michigan,49001,Midwest,2004-05-15,Individual,Female,80,56+,Divorced,0
288,Daniel Mcneill,127 Black Swan Way,Contra Costa,Antioch,California,94509,West,2007-07-01,Individual,Male,33,18-35,Widowed,1
289,Eduardo Ianson,595 Lincoln Alley,San Mateo,Daly City,California,94015,West,2022-12-27,Individual,Male,27,18-35,Married,0
290,Luke Cox,73 Heritage Lane,Los Angeles,Palmdale,California,93550,West,2005-08-01,Individual,Male,39,36-55,Single,0
291,Natalie Clayton,45 Hamilton Avenue,Osage,Tulsa,Oklahoma,74107,Southwest,2003-10-05,Individual,Female,29,18-35,Single,1
292,Fred Redden,345 Ampton Crossroad,Newaygo,Troy,Michigan,48007,Midwest,2008-04-29,Individual,Male,22,18-35,Married,1
293,Nina Harper,655 Bermondsey Pass,Jefferson,Louisville,Kentucky,40231,South,2021-06-29,Individual,Female,63,56+,Widowed,0
294,Karen Vince,888 Apsley Way,Orange,Huntington Beach,California,92647,West,2018-08-30,Individual,Female,28,18-35,Married,1
295,Matt Atkinson,710 Balfe Drive,Providence,Cranston,Rhode Island,2910,East,2008-01-18,Individual,Male,74,56+,Divorced,0
296,Carmella Ramsey,577 Egerton Alley,Essex,Lynn,Massachusetts,1901,East,2022-11-13,Individual,Female,40,36-55,Single,0
297,Erick Booth,702 Virginia Tunnel,Camden,Camden,New Jersey,8101,East,2020-05-01,Individual,Male,56,56+,Divorced,1
298,Bob Salt,485 Westbourne Grove,Fresno,Clovis,California,93611,West,2022-12-25,Individual,Male,35,18-35,Widowed,1
300,Sydney Hamilton,687 Falconberg Way,Newport News City,Newport News,Virginia,23501,East,2012-11-20,Individual,Female,25,18-35,Single,1
301,Britney Addis,683 Bendall Alley,Hinds,Jackson,Mississippi,39205,South,2016-04-29,Individual,Female,54,36-55,Widowed,0
302,Carl Randall,753 Bel Street,St. Louis,Duluth,Minnesota,55801,Midwest,2022-05-09,Individual,Male,79,56+,Single,0
303,Juliet Tailor,456 Bellenden Street,Douglas,Lawrence,Kansas,66044,Midwest,2018-06-20,Individual,Female,50,36-55,Single,1
304,Miriam Lee,529 Beaconsfield Route,Arapahoe,Centennial,Colorado,80122,Southwest,2014-08-09,Individual,Female,81,56+,Single,0
305,Cedrick Villiger,312 Geary Road,Benton,Kennewick,Washington,99336,West,2015-08-02,Individual,Male,23,18-35,Married,0
306,Tom Roman,174 Collins Walk,Wayne,Livonia,Michigan,48150,Midwest,2021-01-15,Individual,Male,54,36-55,Married,1
307,Bob Harris,218 North Grove,Alameda,Berkeley,California,94704,West,2005-08-08,Individual,Male,62,56+,Widowed,1
308,Hank Pope,597 Jackson Street,Cameron,Harlingen,Texas,78550,Southwest,2022-08-11,Individual,Male,65,56+,Single,1
309,Liliana Weasley,50 Castlereagh Vale,Westchester,Yonkers,New York,10701,East,2021-06-29,Individual,Female,49,36-55,Widowed,0
310,Marvin Hudson,69 Garfield Grove,King,Kirkland,Washington,98033,West,2004-10-21,Individual,Male,38,36-55,Widowed,0
311,Jazmin Nash,688 Ayres Tunnel,Providence,Cranston,Rhode Island,2910,East,2004-05-15,Individual,Female,31,18-35,Widowed,0
312,Maya Wellington,147 Boleyn Boulevard,Bernalillo,Rio Rancho,New Mexico,87124,Southwest,2010-04-10,Individual,Female,70,56+,Divorced,0
313,Britney Shelton,909 Bethwin Pass,Fulton,Roswell,Georgia,30075,South,2006-09-14,Individual,Female,44,36-55,Single,1
314,David Rehman,201 Blendon Vale,Dallas,Mesquite,Texas,75149,Southwest,2008-01-15,Individual,Male,36,36-55,Married,0
315,Nick Tyler,987 Abbey Vale,Dallas,Dallas,Texas,75260,Southwest,2004-03-07,Individual,Male,42,36-55,Divorced,0
316,Olivia Campbell,408 Blackpool Lane,Clark,Las Vegas,Nevada,89199,West,2007-03-04,Individual,Female,51,36-55,Single,0
317,Alexander Whinter,513 Woodland Lane,Jefferson,Louisville,Kentucky,40231,South,2019-01-03,Individual,Male,21,18-35,Widowed,0
318,Wade Norburn,584 Longleigh Vale,Los Angeles,Carson,California,90745,West,2020-04-17,Individual,Male,24,18-35,Divorced,0
319,Mike Radley,702 Garfield Avenue,Delaware,Columbus,Ohio,43216,Midwest,2022-08-03,Individual,Male,35,18-35,Widowed,1
320,Alexander Saunders,78 Yorkshire Vale,Travis,Round Rock,Texas,78664,Southwest,2018-01-11,Individual,Male,70,56+,Single,0
321,Emmanuelle Donovan,246 Chandos Avenue,Kent,Warwick,Rhode Island,2886,East,2008-02-02,Individual,Female,24,18-35,Widowed,0
322,Aleksandra Callan,361 Clerkenwell Rue,Collin,Garland,Texas,75040,Southwest,2004-07-18,Individual,Female,54,36-55,Single,1
324,Benny Donovan,18 Ayres Rue,Oakland,Southfield,Michigan,48034,Midwest,2005-08-03,Individual,Male,24,18-35,Divorced,0
325,Goldie Stone,612 Hampden Grove,Cuyahoga,Parma,Ohio,44129,Midwest,2008-04-21,Individual,Female,43,36-55,Married,1
326,Nicholas Simpson,169 Cardinal Boulevard,Hidalgo,Mission,Texas,78572,Southwest,2019-12-31,Individual,Male,47,36-55,Divorced,1
327,Benjamin Horton,818 Camera Boulevard,Fulton,Roswell,Georgia,30075,South,2022-02-02,Individual,Male,25,18-35,Widowed,1
328,Boris Haines,485 Commercial Lane,DuPage,Aurora,Illinois,60505,Midwest,2022-11-13,Individual,Male,49,36-55,Married,0
329,Julia Brett,277 Apollo Street,Lehigh,Allentown,Pennsylvania,18101,East,2019-01-03,Individual,Female,46,36-55,Single,0
331,Candace Tobin,126 Birkin Road,Deschutes,Bend,Oregon,97701,West,2022-02-02,Individual,Female,37,36-55,Divorced,0
332,Mackenzie Egerton,446 Apothecary Street,Fulton,Roswell,Georgia,30075,South,2019-04-25,Individual,Female,34,18-35,Widowed,0
333,Deborah Robertson,996 St. Johs Vale,East Baton Rouge Parish,Baton Rouge,Louisiana,70826,South,2018-06-20,Individual,Female,47,36-55,Married,0
334,Martha Andersson,448 Arlington Lane,Washington,Hillsboro,Oregon,97123,West,2019-11-16,Individual,Female,64,56+,Widowed,1
335,Melanie Allcott,578 Ampton Lane,Madison,Jackson,Tennessee,38301,South,2003-09-18,Individual,Female,39,36-55,Married,1
336,Tara Lambert,390 Bennett Route,Allegheny,Pittsburgh,Pennsylvania,15290,East,2011-09-10,Individual,Female,33,18-35,Married,0
337,Camden Gunn,457 Adams Crossroad,DuPage,Bolingbrook,Illinois,60440,Midwest,2005-05-01,Individual,Female,31,18-35,Single,1
338,Benjamin Knight,656 Clere Lane,Fresno,Clovis,California,93611,West,2017-10-30,Individual,Male,64,56+,Divorced,1
339,Erick Ebbs,479 Bell Rue,Broward,Pompano Beach,Florida,33060,South,2012-10-16,Individual,Male,44,36-55,Married,0
340,Molly Lloyd,21 Zealand Crossroad,New York,New York City,New York,10199,East,2021-11-08,Individual,Female,36,36-55,Married,0
341,Phillip Clarke,562 Camden Way,Orange,Lake Forest,California,92630,West,2018-11-29,Individual,Male,23,18-35,Single,0
342,Enoch Richards,338 Rivervalley Drive,Orange,Santa Ana,California,92711,West,2004-09-29,Individual,Male,84,56+,Single,0
343,Doug Dempsey,502 Bond Lane,Maricopa,Phoenix,Arizona,85026,Southwest,2004-05-15,Individual,Male,61,56+,Single,0
344,Jacob Selby,336 Bingham Lane,Brown,Green Bay,Wisconsin,54303,Midwest,2017-04-04,Individual,Male,23,18-35,Married,0
345,Isla Atkinson,433 Church Grove,Santa Fe,Santa Fe,New Mexico,87500,Southwest,2018-01-14,Individual,Female,58,56+,Divorced,0
346,Maxwell Upton,61 Bloomsbury Alley,Muscogee,Columbus,Georgia,31908,South,2021-09-25,Individual,Male,28,18-35,Divorced,0
347,William Rose,203 Castlereagh Vale,Benton,Kennewick,Washington,99336,West,2020-12-15,Individual,Male,23,18-35,Divorced,1
348,Alan Casey,124 Sherwood Avenue,Pitt,Greenville,North Carolina,27833,South,2017-12-17,Individual,Male,44,36-55,Widowed,1
349,George Walker,506 Longman Street,Virginia Beach (city),Virginia Beach,Virginia,23450,East,2010-08-06,Individual,Male,66,56+,Divorced,1
350,Enoch Vince,240 Collingwood Lane,Douglas,Omaha,Nebraska,68108,Midwest,2010-07-03,Individual,Male,31,18-35,Single,1
352,Kimberly Flynn,369 Camden Vale,Buncombe,Asheville,North Carolina,28801,South,2009-08-01,Individual,Female,67,56+,Single,1
353,Marigold Mcleod,686 Littlebury Boulevard,Gregg,Longview,Texas,75601,Southwest,2019-03-23,Individual,Female,53,36-55,Single,1
354,Barney Forester,935 Apsley Hill,Richmond,Augusta,Georgia,30901,South,2007-07-27,Individual,Male,76,56+,Married,0
355,Bob Horton,662 Belmont Park Drive,Washington,Hillsboro,Oregon,97123,West,2022-08-07,Individual,Male,70,56+,Single,0
356,Isla Olivier,942 Pine Way,Whatcom,Bellingham,Washington,98225,West,2006-07-19,Individual,Female,42,36-55,Married,1
357,Jessica Bloom,633 Sheringham Vale,Jefferson,Hoover,Alabama,35226,South,2020-06-18,Individual,Female,24,18-35,Married,0
358,Celia Anderson,125 Carnegie Hill,Hinds,Jackson,Mississippi,39205,South,2004-11-12,Individual,Female,39,36-55,Single,1
359,Nate Russell,71 Blackall Way,Jefferson,Beaumont,Texas,77707,Southwest,2005-04-22,Individual,Male,64,56+,Married,1
360,Fred Reid,37 Byland Pass,Broward,Hollywood,Florida,33022,South,2008-01-22,Individual,Male,29,18-35,Widowed,0
361,Kurt Warren,944 Betton Pass,Virginia Beach (city),Virginia Beach,Virginia,23450,East,2005-07-13,Individual,Male,78,56+,Married,1
362,Angel Cork,350 Fieldstone Boulevard,Macon,Decatur,Illinois,62521,Midwest,2011-06-13,Individual,Female,47,36-55,Married,0
363,Kirsten Giles,694 Rivervalley Hill,Jefferson,Hoover,Alabama,35226,South,2007-04-21,Individual,Female,28,18-35,Widowed,0
364,Keira Truscott,367 King Crossroad,Camden,Camden,New Jersey,8101,East,2007-01-07,Individual,Female,37,36-55,Single,1
365,Wade Ashwell,746 Union Way,Lubbock,Lubbock,Texas,79402,Southwest,2010-10-15,Individual,Male,27,18-35,Widowed,1
366,Laila Veale,887 Cecilia Street,St. Louis,St. Louis,Missouri,63155,Midwest,2008-07-12,Individual,Female,32,18-35,Divorced,0
367,Jacob Mason,708 Linden Pass,Maricopa,Tempe,Arizona,85282,Southwest,2022-02-02,Individual,Male,54,36-55,Divorced,1
368,Melody Mould,827 Garfield Boulevard,Milwaukee,Milwaukee,Wisconsin,53203,Midwest,2023-04-01,Individual,Female,37,36-55,Widowed,0
